Ano,Natureza,Via,TRL,Projeto,Instituição,Setor,Segmento,Receita,Coordenador,Unidade,Cidade,Região,Bolsas de Graduação,Bolsas de Mestrado,Bolsas de Doutorado,Bolsas de Pesquisadores,Bolsas de Coordenador,Bolsas de Nível Médio/Aprendiz,Bolsas de Professores,Total de Bolsas,Vigência,Unnamed: 22,Vigente,SEI,ABA_ORIGEM,Unnamed: 1,Unnamed: 2,mood,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,F,IAUPE %,IIT,UNIDADE
2026.0,,,0.0,APAC - Diagnóstico,,,,0.0,,,,,,,,,,,,0.0,,,,,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,Dados dos Projetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Alberto Casado Lordsleem Júnior,,,,,,,,,,,0.0,,,,,Página15,,95 bolsas pagas a professores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Alexandre Magno Andrade Maciel,,,,,,,,,,,0.0,,,,,Página15,PROPEGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Alexandre Magno Andrade Maciel,,,,,,,,,,,0.0,,,,,Página15,PROPEGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Alexandre Magno Andrade Maciel,,,,,,,,,,,0.0,,,,,Página15,PROPEGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Bruno José Torres Fernandes,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Bruno José Torres Fernandes,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Bruno José Torres Fernandes,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Bruno José Torres Fernandes,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Bruno José Torres Fernandes,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Bruno José Torres Fernandes,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Bruno José Torres Fernandes,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Bruno José Torres Fernandes,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Bruno José Torres Fernandes,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Bruno José Torres Fernandes,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Caio Vinicius Pinheiro Vital,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Claudemiro de Lima Júnior,,,,,,,,,,,0.0,,,,,Página15,PROPEGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Cleyton Mário de Oliveira Rodrigues,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Diego José Rátiva Millán,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Diego José Rátiva Millán,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Diego José Rátiva Millán,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Djalma Silva Guimarães Junior,,,,,,,,,,,0.0,,,,,Página15,PROPEGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Djalma Silva Guimarães Junior,,,,,,,,,,,0.0,,,,,Página15,PROPEGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Djalma Silva Guimarães Junior,,,,,,,,,,,0.0,,,,,Página15,PROPEGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Djalma Silva Guimarães Junior,,,,,,,,,,,0.0,,,,,Página15,PROPEGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Eduardo Cardoso Gonçalves,,,,,,,,,,,0.0,,,,,Página15,PROPEGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Eduardo Cardoso Gonçalves,,,,,,,,,,,0.0,,,,,Página15,PROPEGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Emanoel Francisco Spósito Barreiros,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Eraylson Galdino da Silva,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Fagner José Coutinho de Melo,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Felipe Mendes da Cruz,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Felipe Mendes da Cruz,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Felipe Mendes da Cruz,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Fernando Buarque de Lima Neto,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Genésio Gomes da Cruz Neto,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Genésio Gomes da Cruz Neto,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Gilberto Dênis de Souza Leite Filho,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Gilberto Dênis de Souza Leite Filho,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Gilberto Dênis de Souza Leite Filho,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Gilberto Dênis de Souza Leite Filho,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Ivaldir Honório de Farias Junior,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Ivaldir Honório de Farias Junior,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Ivaldir Honório de Farias Junior,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,João Fausto Lorenzato de Oliveira,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Jorge Cavalcanti Barbosa Fonsêca,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Luis Arturo Gómez Malagón,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Manoel Henrique de Nóbrega Marinho,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Márcia Rejane Oliveira Barros Carvalho Macedo,,,,,,,,,,,0.0,,,,,Página15,PROPEGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Márcia Rejane Oliveira Barros Carvalho Macedo,,,,,,,,,,,0.0,,,,,Página15,PROPEGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Márcia Rejane Oliveira Barros Carvalho Macedo,,,,,,,,,,,0.0,,,,,Página15,PROPEGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Maria Luciana de Almeida,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Mariana Valença,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Regina Lúcia Félix de Aguiar Lima,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Ricardo Ataíde de Lima,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Ricardo Ataíde de Lima,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Ricardo de Carvalho Lima,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Rogério Pontes de Araújo,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Rogério Pontes de Araújo,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Alexandre Magno Andrade Maciel,,,,,,,,,,,0.0,,,,,Página15,PROPEGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Fábia Maria de Lima,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Alexandre Magno Andrade Maciel,,,,,,,,,,,0.0,,,,,Página15,PROPEGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Bruno José Torres Fernandes,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Gustavo Oliveira Cavalcanti,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Bruno José Torres Fernandes,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Alberto Casado Lordsleem Júnior,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Alberto Casado Lordsleem Júnior,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Gilberto Dênis de Souza Leite Filho,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Gilberto Dênis de Souza Leite Filho,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Felipe Mendes da Cruz,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Alberto Casado Lordsleem Júnior,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Edilson de Queiroz Albuquerque,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Alberto Casado Lordsleem Júnior,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Diego José Rátiva Millán,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Diego José Rátiva Millán,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Manoel Henrique de Nóbrega Marinho,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,João Fausto Lorenzato de Oliveira,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Alexandre Magno Andrade Maciel,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Alexandre Magno Andrade Maciel,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Bruno José Torres Fernandes,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Ivaldir Honório de Farias Junior,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Alberto Casado Lordsleem Júnior,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Felipe Mendes da Cruz,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Jonas da Silva Bezerra,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Djalma Silva Guimarães Junior,,,,,,,,,,,0.0,,,,,Página15,PROPEGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Márcia Rejane Oliveira Barros Carvalho Macedo,,,,,,,,,,,0.0,,,,,Página15,PROPEGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Raphael de França e Silva,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Mirtes Ribeiro de Lira,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Giorge André Lando,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Wylliams Barbosa Santos,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Alexandre Magno Andrade Maciel,,,,,,,,,,,0.0,,,,,Página15,PROPEGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Fernando da Silva Cardoso,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Bartira Pereira Amorim Confessor,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Diego José Rátiva Millán,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Diego José Rátiva Millán,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,Alberto Casado Lordsleem Júnior,,,,,,,,,,,0.0,,,,,Página15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,Monitoramento,,,EM EXECUÇÃO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,VALOR AGÊNCIA,,,Monitoramento,ANO,TRL,ITEM,INTERVENIÊNCIA  COM O IAUPE,CONVÊNIO ou  ACORDO,EDITAL,ACORDO / CONVÊNIO N.º,ADITIVO Nº,TIPO DE ADITIVO,EMPRESA,CNPJ,COORDENADOR,PROJETO,VIGÊNCIA,,NOTIFICAÇÕES,SEI,STATUS,VALOR PACTUADO,VALOR REPASSADO,VALOR  EXECUTADO,VALOR CONTRAPARTIDA,VALOR UNIDADE,VALOR IAUPE,DATA PUBLICAÇÃO,PUBLICAÇÃO,OBS.:,LINK PARA ACESSO AO PTA,FOI INCLUÍDO NO GI-HUB,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,Monitoramento,2023,0,1,SIM,ACORDO PD&I,NÃO,020,,,FITEC,01.955.808/0001-95,Carmelo Bastos,Explicabilidade e Interpretabilidade de Modelos de Aprendizado de Máquina profundo para aplicações em Saúde,2023-07-25 00:00:00,2027-07-25 00:00:00,2027-06-25 00:00:00,0040610072.000058/2023-41,Em andamento,22035.72,,,,,2183.72,Não foi publicado.,,Não contempla bolsa,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=41641269&id_documento=45973952,,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,Monitoramento,2023,,2,Não,ACORDO PD&I,NÃO,079/2023,,,Parque Tecnológico ITAIPU,07.769.688/0001-18,Manoel Henrique de Nóbrega Marinho (POLI); Luis Arturo (IIT),Desenvolver trabalhos de pesquisa e desenvolvimento associados à temática da implementação de novas topologias de microrredes (MRs).,2023-05-30 00:00:00,2024-04-30 00:00:00,,0040608795.000022/2023-60,Finalizado,0,,,,,,,,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=43500679&id_documento=72187159,,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,Monitoramento,2025,,,,,,,Aditivo 001 ao acordo 079/2023,,,,,,2025-02-25 00:00:00,,,,Em tramitação,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,3200,,,Monitoramento,2024,5,3,SIM,ACORDO PD&I,NÃO,008,,,Navit Inovação Digital Ltda.,39.433.227/0001-66,Alexandre Magno Andrade Maciel,Desenvolvimento de Modelos de Aprendizado de Máquina para Previsões de Anomalias em Dados de Telemetria Oriundos de Sistemas de Transmissão de TV,2024-05-06 00:00:00,2024-12-31 00:00:00,2024-12-01 00:00:00,0040610072.000030/2024-94,Finalizado,80000,70000,,,3200,9600,2024-05-28 00:00:00,,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=57241945&id_documento=58345262,,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,Monitoramento,,,,,,,-,Aditivo 001 ao Acordo 008/2024,De prazo,,,,,2025-01-01 00:00:00,2025-01-31 00:00:00,,,Finalizado,,,,,,,2024-12-28 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=57241945&id_documento=69949937,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=57241945&id_documento=69468534,,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,Monitoramento,2025,,,,,,,Aditivo 002 ao Acordo 008/2024,De prazo,,,,,2025-02-01 00:00:00,2025-06-30 00:00:00,,,Finalizado,,,,,,,2025-04-04 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=57241945&id_documento=74734298,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=57241945&id_documento=73557180,,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,Monitoramento,2025,,,,,,,Aditivo 003 ao Acordo 008/2024,,,,,,2025-07-01 00:00:00,2025-12-31 00:00:00,,,Finalizado,,,,,,,,,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=57241945&id_documento=79249475,,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,Monitoramento,2026,,,,,,,Aditivo 004 ao Acordo 008/2024,De prazo,,,,,2026-01-01 00:00:00,2026-06-30 00:00:00,,,Em andamento,,,,,,,,,Falta a publicação no D.O,,,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,4800,,,Monitoramento,2024,6,4,SIM,ACORDO PD&I,NÃO,016,,,Acumuladores Moura S.A,09.811.654/0001-70,Gilberto Dênis de Souza Leite Filho,Moura Digital- Fase 1,2024-08-01 00:00:00,2025-08-31 00:00:00,2025-08-01 00:00:00,0040610072.000005/2024-19,Finalizado,120000,120000,24000,,4800,14400,2024-08-14 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=52623512&id_documento=62873324,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=52623512,,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,5600,,,Monitoramento,2025,,,,,,,Aditivo 001 ao Acordo 016/2024,De prazo,,,,,2025-09-01 00:00:00,2026-12-31 00:00:00,,,Em andamento,140000,,,,5600,16800,2025-10-31 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=52623512&id_documento=86880188,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=52623512&id_documento=86759187,,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,12000,,,Monitoramento,2024,6,5,SIM,ACORDO PD&I,NÃO,022,,,FCA Fiat Chrysler Automoveis Brasil Ltda. (Stellantis),16.701.716/0036-86,Alexandre Magno Andrade Maciel,Exploração das Tecnologias Unified Name Space e sua Aderência em Demandas de digitação na Industria Automotiva,2024-09-01 00:00:00,2025-06-30 00:00:00,,0040610072.000059/2024-76,Finalizado,300000,270000,,,12000,36000,2024-10-09 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=62847096&id_documento=65771831,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=63266744&id_documento=64153845,,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,"R$ 17.600,00",,,Monitoramento,2025,,,,,,,Aditivo 001 ao Acordo 022/2024,De prazo e de valor,,,,,2025-07-01 00:00:00,2026-06-30 00:00:00,,,Em andamento,440000,,,,"R$ 17.600,00",52800,,,Aguardando a publicação,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=63266744&id_documento=81388415,Não,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,24020,,,Monitoramento,2024,6,6,SIM,ACORDO PD&I,NÃO,027,,,AKZO Nobel Ltda,60.561.719/00094-22,Rogério Pontes de Araújo,AZKO Nobel 4.0- Fase 1: Digitalização da linha de envase de baldes,2025-11-07 00:00:00,2025-10-07 00:00:00,,0040610072.000031/2024-39,Finalizado,600500,,,,24020,72060,2024-09-26 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=57690985&id_documento=65112914,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=57690985,Não,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,Monitoramento,2025,6,,SIM,ACORDO PD&I,NÃO,,001 ao Acordo 025/2024,De prazo,,,,,2025-11-08 00:00:00,2026-11-08 00:00:00,,,Em andamento,,,,,,,2025-12-10 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=57690985&id_documento=89318288,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=57690985&id_documento=88929212,Não,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,"R$ 2.880,00",,,Monitoramento,2024,3,7,SIM,ACORDO PD&I,NÃO,028,,,Praia de Guadalupe Empreendimentos,07.300.052/0002-03,Felipe Mendes da Cruz,Inovação em Gerenciamento de Riscos e Segurança do Trabalho na Construção de Loteamentos,2024-08-01 00:00:00,2026-01-31 00:00:00,,0040610072.000049/2024-31,Finalizado,72000,"R$ 12.000,00",,,"R$ 2.880,00","R$ 8.640,00",2024-10-22 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=60910012&id_documento=66432730,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=60910012&id_documento=65005813,Não,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,4320,,,Monitoramento,2025,,,,,,,001 ao Acordo 028/2025,De prazo e valor,,,,,2026-02-01 00:00:00,2027-07-31 00:00:00,,,Em andamento,108000,,,,4320,12960,,,Falta publicação,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=60910012&id_documento=90588012,Não,,,,
